run_id	epoch	split	loss	accuracy	best_accuracy
2024-01-13 17:37:40.918199	35	test	0.06690066581964493	24.9375	27.2375
2024-01-13 17:37:40.918199	36	train	0.011388113896052043	77.66666666666667	80.0
2024-01-13 17:37:40.918199	36	test	0.051601612508296965	25.275	27.2375
2024-01-13 17:37:40.918199	37	train	0.0116245432694753	76.66666666666667	80.0
2024-01-13 17:37:40.918199	37	test	0.05600924474000931	23.8375	27.2375
2024-01-13 17:37:40.918199	38	train	0.008581934769948323	80.66666666666667	80.66666666666667
2024-01-13 17:37:40.918199	38	test	0.05016197699308395	26.7625	27.2375
2024-01-13 17:37:40.918199	39	train	0.0073500759402910865	86.0	86.0
2024-01-13 17:37:40.918199	39	test	0.058418520510196685	24.775	27.2375
2024-01-13 17:37:40.918199	40	train	0.005564160843690236	88.33333333333333	88.33333333333333
